"Series","Mean","Standard Error","Lower Bound","Upper Bound","Variance","N","Indicator Name","Source","Source Organization","Source Note"
"SE.PRM.INPT.4.U",97.12438091395877,1.749219390906175,93.63737578808885,100.6113860398287,3.0597684775221703,88,"(De Facto) Percent of classrooms with basic classroom furniture - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.INPT.5",99.76670890873815,0.23351341060501105,99.30566989359188,100.22774792388442,0.05452851293238448,200,"(De Facto) Percent of schools with access to EdTech","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.INPT.5.R",99.37415230735506,0.6268162394865502,98.12959397011184,100.61871064459828,0.39289859808406025,112,"(De Facto) Percent of schools with access to EdTech - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.INPT.5.U",100,0,100,100,0,88,"(De Facto) Percent of schools with access to EdTech - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.INFR",1.6566945324623727,0.09535482041722901,1.4684300024693997,1.8449590624553458,0.009092541776801993,200,"Basic Infrastructure","Global Education Policy Dashboard","World Bank","School survey.  Total score is the sum  of whether a school has:   , Access to adequate drinking water   -Functional toilets that are separate for boys/girls, private, useable, and have hand washing facilities   - Electricity   - Internet   - School is accessible for those with disabilities (road access, a school ramp for wheelchairs, an entrance wide enough for wheelchairs, ramps to classrooms where needed, accessible toilets, and disability screening for seeing, hearing, and learning disabilities with partial credit for having 1 or 2 or the 3).)"
"SE.PRM.INFR.1",1.6566945324623727,0.09535482041722901,1.4684300024693997,1.8449590624553458,0.009092541776801993,200,"(De Facto) Average number of infrastructure aspects present in schools","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.INFR.1.R",1.3056869948624492,0.08085091726105116,1.145155603344215,1.4662183863806835,0.006536870821953341,112,"(De Facto) Average number of infrastructure aspects present in schools - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.INFR.1.U",1.86529357575779,0.13831741415567905,1.5895628500035628,2.141024301512017,0.019131707058713643,88,"(De Facto) Average number of infrastructure aspects present in schools - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.INFR.2",45.36587454163101,4.324464851517553,36.82783378837107,53.90391529489094,18.700996252010732,200,"(De Facto) Percent of schools with drinking water","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.INFR.2.R",32.39608093194042,4.798726423726012,22.86809712652773,41.924064737353106,23.02777528976624,112,"(De Facto) Percent of schools with drinking water - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.INFR.2.U",53.07364787669873,6.095065029880002,40.923357803198094,65.22393795019937,37.14981771846612,88,"(De Facto) Percent of schools with drinking water - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.INFR.3",22.607149701993208,4.034255758095318,14.64208552541562,30.572213878570796,16.27521952172523,200,"(De Facto) Percent of schools with functioning toilets","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.INFR.3.R",10.545792142488162,3.1565627121143467,4.278362881863103,16.81322140311322,9.96388815551068,112,"(De Facto) Percent of schools with functioning toilets - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.INFR.3.U",29.77505175036577,5.964699450320884,17.884640710062996,41.66546279066854,35.57763953265826,88,"(De Facto) Percent of schools with functioning toilets - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.INFR.4",21.984291105561717,4.0038281896473995,14.079301834978512,29.88928037614492,16.030640172215172,200,"(De Facto) Percent of schools with access to electricity","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.INFR.4.R",12.705881498112069,3.779841991417426,5.200916617601022,20.210846378623117,14.287205480082454,112,"(De Facto) Percent of schools with access to electricity - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.INFR.4.U",27.498324737577448,5.898567820857755,15.739744691213405,39.25690478394149,34.7931023372586,88,"(De Facto) Percent of schools with access to electricity - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.INFR.5",18.862858064435315,3.2339963579666393,12.4777922474421,25.24792388142853,10.458732443341487,200,"(De Facto) Percent of schools with access to internet","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.INFR.5.R",19.18051875341453,4.21668396522935,10.80819389350863,27.552843613320427,17.78042366262232,112,"(De Facto) Percent of schools with access to internet - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.INFR.5.U",18.674076603311388,4.506352260479866,9.690827553500407,27.65732565312237,20.307210695531996,88,"(De Facto) Percent of schools with access to internet - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.INFR.6",56.84927983261602,1.2725523989640293,54.33680612405974,59.3617535411723,1.619389608109106,200,"(De Facto) Percent of schools accessible to children with special needs","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.INFR.6.R",55.74042616028975,1.8092574372312915,52.14810310629552,59.33274921428398,3.2734124741767405,112,"(De Facto) Percent of schools accessible to children with special needs - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.INFR.6.U",57.50825660782566,1.7185846821658575,54.08232065770485,60.93419255794647,2.9535333097751213,88,"(De Facto) Percent of schools accessible to children with special needs - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCAP",26.956262353191516,4.455870793100983,18.158387737497016,35.754136968886016,19.854784524810384,589,"Student Readiness","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCAP.1",67.24797614243086,1.6438147577468762,64.00235327731617,70.49359900754554,2.7021269577864215,589,"(De Facto) Average developmental score for 1st Graders","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCAP.1.F",66.74780580781353,1.9281744850398712,62.940209214189835,70.55540240143723,3.7178568447587725,316,"(De Facto) Average developmental score for 1st Graders - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCAP.1.M",67.79215726546519,1.8549620504172804,64.12807390001197,71.45624063091842,3.440884208488281,273,"(De Facto) Average developmental score for 1st Graders - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCAP.1.R",67.45779436025559,1.9969313088281708,63.4928404347799,71.42274828573129,3.9877346521781916,328,"(De Facto) Average developmental score for 1st Graders - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCAP.1.U",67.13602704711472,2.2836799725952446,62.58249851147656,71.68955558275289,5.215194217232617,261,"(De Facto) Average developmental score for 1st Graders - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCAP.2",92.05490998932092,0.9204075939690127,90.23761523750495,93.87220474113688,0.847150139035827,589,"(De Facto) Average numeracy score for 1st Graders","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCAP.2.F",92.46252216719844,1.046587692024356,90.3958089304044,94.52923540399249,1.0953457970968683,316,"(De Facto) Average numeracy score for 1st Graders - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCAP.2.M",91.61143136340525,1.3903378558064923,88.86511436534349,94.357748361467,1.9330393532885946,273,"(De Facto) Average numeracy score for 1st Graders - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCAP.2.R",92.2615732259318,1.5385908309916914,89.20666506355678,95.31648138830681,2.3672617452117035,328,"(De Facto) Average numeracy score for 1st Graders - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCAP.2.U",91.94464424303088,1.1471268707708682,89.6573382269798,94.23195025908196,1.315900057644564,261,"(De Facto) Average numeracy score for 1st Graders - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCAP.3",70.47469979647462,1.3791112124693192,67.75171968960318,73.19767990334607,1.9019477363585957,589,"(De Facto) Average literacy score for 1st Graders","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCAP.3.F",70.91415397636669,1.7491613273328166,67.46005749115517,74.36825046157821,3.059565349036701,316,"(De Facto) Average literacy score for 1st Graders - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCAP.3.M",69.99657733981438,1.6083656284743886,66.81959280606932,73.17356187355944,2.586839994857815,273,"(De Facto) Average literacy score for 1st Graders - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCAP.3.R",70.91525926869744,1.9081123179899762,67.12665753161392,74.70386100578096,3.64089261806508,328,"(De Facto) Average literacy score for 1st Graders - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCAP.3.U",70.23963806132303,1.8549067202704848,66.54105910846742,73.93821701417865,3.4406789409046064,261,"(De Facto) Average literacy score for 1st Graders - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCAP.4",56.06668811280997,2.5890639749085564,50.95472206152216,61.17865416409778,6.703252266169295,589,"(De Facto) Average executive funcion score for 1st Graders","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCAP.4.F",54.47672538673953,2.9699435219033568,48.61193103073488,60.34151974274418,8.820564523295715,316,"(De Facto) Average executive funcion score for 1st Graders - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCAP.4.M",57.79655420436407,2.8422212416211448,52.18235009166045,63.41075831706769,8.078221586322442,273,"(De Facto) Average executive funcion score for 1st Graders - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCAP.4.R",60.22051715161002,3.189584162553172,53.887523027054236,66.5535112761658,10.173447130010018,328,"(De Facto) Average executive funcion score for 1st Graders - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCAP.4.U",53.85040104387688,3.544649267087604,46.782571146428694,60.918230941325064,12.56453842666469,261,"(De Facto) Average executive funcion score for 1st Graders - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCAP.5",50.3956066711179,2.951418176497159,44.56819194995787,56.223021392277936,8.710869252557815,589,"(De Facto) Average socioemotional score for 1st Graders","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCAP.5.F",49.137821700949495,3.672957978466994,41.884773599836,56.39086980206299,13.490620311584346,316,"(De Facto) Average socioemotional score for 1st Graders - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCAP.5.M",51.76406615427709,3.214490571366575,45.41452308502619,58.11360922352799,10.33294963340461,273,"(De Facto) Average socioemotional score for 1st Graders - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCAP.5.R",46.433827794783134,3.543713246183293,39.397702073233006,53.46995351633326,12.557903571174933,328,"(De Facto) Average socioemotional score for 1st Graders - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCAP.5.U",52.50942484022808,4.116242290615162,44.301870824410294,60.71697885604586,16.943450595048756,261,"(De Facto) Average socioemotional score for 1st Graders - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ATTD",78.29225647471948,1.9686086131038194,74.4055187758339,82.17899417360506,3.8754198715865433,199,"Student Attendance","Global Education Policy Dashboard","World Bank","School Survey.  Percent of 4th grade students who are present during an unannounced visit."
"SE.PRM.ATTD.1",78.29225647471948,1.9686086131038194,74.4055187758339,82.17899417360506,3.8754198715865433,199,"(De Facto) Percent of 4th grade students present during an unannounced visit","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ATTD.1.F",78.29225647471948,1.9686086131038194,74.4055187758339,82.17899417360506,3.8754198715865433,199,"(De Facto) Percent of 4th grade students present during an unannounced visit - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ATTD.1.M",78.29225647471948,1.9686086131038194,74.4055187758339,82.17899417360506,3.8754198715865433,199,"(De Facto) Percent of 4th grade students present during an unannounced visit - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ATTD.1.R",78.27890997234863,3.0395860587928776,72.24374059904444,84.31407934565281,9.23908340880802,111,"(De Facto) Percent of 4th grade students present during an unannounced visit - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ATTD.1.U",78.30016937998886,2.566164190149342,73.18461456085377,83.41572419912394,6.585198650804829,88,"(De Facto) Percent of 4th grade students present during an unannounced visit - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN",4.333228595007296,0.039338879554680024,4.255559572744906,4.410897617269686,0.001547547444617622,184,"Operational Management","Global Education Policy Dashboard","World Bank","School Survey.  Principals/head teachers are given two vignettes:   , One on solving the problem of a hypothetical leaky roof   - One on solving a problem of inadequate numbers of textbooks.    Each vignette is worth 2 points.      The indicator will measure two things: presence of functions and quality of functions. In each vignette:   - 0.5 points are awarded for someone specific having the responsibility to fix   - 0.5 point is awarded if the school can fully fund the repair, 0.25 points is awarded if the school must get partial help from the community, and 0 points are awarded if the full cost must be born by the community   - 1 point is awarded if the problem is fully resolved in a timely manner, with partial credit given if problem can only be partly resolved."
"SE.PRM.OPMN.1",4.333228595007296,0.039338879554680024,4.255559572744906,4.410897617269686,0.001547547444617622,184,"(De Facto) Average score for the presence and quality of core operational management functions","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.1.F",4.333228595007296,0.039338879554680024,4.255559572744906,4.410897617269686,0.001547547444617622,184,"(De Facto) Average score for the presence and quality of core operational management functions - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.1.M",4.333228595007296,0.039338879554680024,4.255559572744906,4.410897617269686,0.001547547444617622,184,"(De Facto) Average score for the presence and quality of core operational management functions - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.1.R",4.14703472771167,0.07053809175310122,4.00697969299135,4.28708976243199,0.004975622388168926,101,"(De Facto) Average score for the presence and quality of core operational management functions - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.1.U",4.439679878292513,0.04455831902126472,4.3508544927319255,4.528505263853101,0.0019854437940008012,83,"(De Facto) Average score for the presence and quality of core operational management functions - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.2",4.470711664194565,0.049146994118058514,4.3736779147971205,4.567745413592009,0.002415427030840478,184,"(De Facto) Average score for infrastructure repair/maintenance","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.2.F",4.470711664194565,0.049146994118058514,4.3736779147971205,4.567745413592009,0.002415427030840478,184,"(De Facto) Average score for infrastructure repair/maintenance - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.2.M",4.470711664194565,0.049146994118058514,4.3736779147971205,4.567745413592009,0.002415427030840478,184,"(De Facto) Average score for infrastructure repair/maintenance - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.2.R",4.294934016933763,0.08763897982215081,4.120924768075609,4.468943265791918,0.007680590784267357,101,"(De Facto) Average score for infrastructure repair/maintenance - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.2.U",4.571207756764893,0.056873959654181,4.457831590302486,4.6845839232273,0.0032346472867454085,83,"(De Facto) Average score for infrastructure repair/maintenance - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.3",4.1928340531197055,0.052248936989130725,4.089675958732336,4.295992147507075,0.002729951416494153,200,"(De Facto) Average score for ensuring  availability of school inputs","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.3.F",4.1928340531197055,0.052248936989130725,4.089675958732336,4.295992147507075,0.002729951416494153,200,"(De Facto) Average score for ensuring  availability of school inputs - Female","Global Education Policy Dashboard","World Bank",NA
